id,name,name_bn,name_en,category,subtype,latitude,longitude,district,address,phone,website,opening_hours,wheelchair,source,source_url
osm:node:4859699522,Master Chef,,Master Chef,food,restaurant,24.3705845,88.6023135,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4859699522
osm:node:9810543343,Masturi Food,,,food,food_court,23.8788092,90.259596,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9810543343
osm:node:5132520751,Masud Tea Stall,,,food,cafe,24.3664338,88.5965826,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5132520751
osm:node:12782568450,"Masud store, Coffee shop",,,food,cafe,24.9624718,90.2074553,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12782568450
osm:node:11978979341,Masum Fuchka & Juicebar,,,food,cafe,23.762787,90.3607129,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11978979341
osm:node:11986036553,Masum Hotel,,,food,restaurant,25.626895,88.6328647,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11986036553
osm:node:12055093262,Masum Juice Bar and Coffee House,,,food,cafe,23.7420997,90.4269931,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12055093262
osm:node:4545974148,Masuma Hotel,,,food,restaurant,25.627106,88.6329441,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4545974148
osm:node:5125815849,Matbar Hotel & Restaurant,,,food,restaurant,22.9723745,90.2224781,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5125815849
osm:node:13037233780,"Mati Maya Nursery, Coffee shop",,,food,cafe,25.5026093,89.2900445,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13037233780
osm:node:11939660486,Matka Cha & Momo,,,food,fast_food,23.8067594,90.3542294,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11939660486
osm:node:12963726153,"Matka Live Kitchen Restaurant, Tangail",,,food,restaurant,24.2599451,89.9189754,,Bottola Road,01902-878787,,11:00 - 22:00,,OpenStreetMap,https://www.openstreetmap.org/node/12963726153
osm:node:9811245921,Matlab Food Corner (MFC),,,food,fast_food,22.4712811,91.793906,,University Road 1,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9811245921
osm:node:6642898096,Matlob Hotel,,,food,restaurant,23.7238856,90.3798358,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6642898096
osm:way:526975174,Matre Bhander Hotel and Sweet মাতৃ ভান্ডার হোটেল এন্ড সুইট,,,food,restaurant,23.4687554,91.1397535,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/526975174
osm:node:13394268801,Matsyagandha Restaurant,,,food,restaurant,26.1601274,92.3544694,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13394268801
osm:way:534211747,Mawa Sweetmeat,,,food,restaurant,23.4736051,90.2621229,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/534211747
osm:node:11777878341,"Mawar Rosogolla, Restaurant, Doyaganj New Rd, Dhaka",,,food,restaurant,23.7118774,90.4233154,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11777878341
osm:node:5215449054,Maya Sweet meet and Hotel,,,food,restaurant,24.3139306,90.3832959,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5215449054
osm:way:535517142,Mayamoni Restaurant মায়ামনি হোটেল অ্যান্ড রেস্টুরেন্ট,,,food,restaurant,25.1364287,89.3874951,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/535517142
osm:node:9777029469,Mayed Doa Restourent,,,food,restaurant,22.685926,90.362756,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9777029469
osm:node:11957774430,Mayer Badhon Biriyani House,,,food,restaurant,23.7856094,90.3673605,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11957774430
osm:node:11584087032,"Mayer Doa Fast Food, Baluchura, Hathajare Road, Chattogram",,,food,restaurant,22.4079599,91.8191735,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11584087032
osm:node:9812652617,Mayer Doa Fastfood,,,food,fast_food,23.8516148,90.3873361,,"Bawnia Main Road, Turag",,,,,OpenStreetMap,https://www.openstreetmap.org/node/9812652617
osm:node:5622158825,Mayer Doa Restaurant,,,food,restaurant,23.7865495,90.4125186,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5622158825
osm:node:7430145547,Mayer Doa Restaurant,,,food,restaurant,23.8521179,90.4121248,Dhaka,"Ashkona, Dakshinkhan",+8801913574777,,,,OpenStreetMap,https://www.openstreetmap.org/node/7430145547
osm:node:5213644082,Mayer Dowa Confeqtionary & Restaurant,,,food,restaurant,23.784542,90.5647717,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5213644082
osm:node:11993432196,Mayer Dowa Hotel and Restaurant,,,food,restaurant,23.7777632,90.3708496,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11993432196
osm:node:5127993815,Mayer Dowa Hotel and Resturent,,,food,restaurant,24.365971,88.7251881,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5127993815
osm:node:4077029891,Mayer Doya Biriyani & Restaurent,,,food,restaurant,23.750792,90.4090031,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4077029891
osm:node:5622157402,Mayer Doya Hotel,,,food,restaurant,23.7863454,90.4120777,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5622157402
osm:node:8917207956,Mayer Dua Biriyani,,,food,restaurant,23.8131622,90.3647883,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/8917207956
osm:node:9526228903,Mayer Dua Biryani House,,,food,restaurant,23.7145735,90.4084452,,Nawab Yousuf Sarak,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9526228903
osm:node:13200065970,Mayer Ranna,,,food,restaurant,26.6579033,88.4166411,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13200065970
osm:node:12533825747,"Mayer doya Restaurant, Fast food restaurant",,,food,restaurant,23.8993932,90.03812,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12533825747
osm:node:2453083685,McDonald's,,,food,fast_food,22.6221564,88.4503425,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/2453083685
osm:node:12920296963,McDonald's,,,food,fast_food,22.5013052,88.3620351,Kolkata,Prince Anwar Shah Road,+919599921895,https://mcdindia.com/,Mo-Su 11:00-23:00,,OpenStreetMap,https://www.openstreetmap.org/node/12920296963
osm:node:13516360564,McDonald's,,,food,fast_food,26.1545389,91.7799652,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13516360564
osm:node:12878815957,Md Laltu Tea Stall,,,food,cafe,26.6733797,88.4155427,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12878815957
osm:node:11936425923,Meal Deal,,,food,restaurant,23.8125417,90.425512,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11936425923
osm:node:11957780045,Meat Theory,,,food,restaurant,23.7910957,90.401635,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11957780045
osm:node:11977811848,Meat Theory,,,food,restaurant,23.7911235,90.4010667,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11977811848
osm:node:11527185545,Meat U There,,,food,restaurant,23.8039606,90.3562222,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11527185545
osm:node:11962950152,Meat crunch,,,food,restaurant,23.7906986,90.4041878,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11962950152
osm:node:11979195108,Meaty Affair,,,food,restaurant,23.762501,90.3614766,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11979195108
osm:node:6959375314,Meaty Delights,,,food,restaurant,25.595413,91.89568,,Mawroh,,,Tu-Su 11:00-21:00,no,OpenStreetMap,https://www.openstreetmap.org/node/6959375314
osm:node:10151947736,Mecca Medina Hotel,,,food,restaurant,21.8920539,92.0611575,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/10151947736
osm:node:4631721490,Mechi Campus Canteen,,Mechi Campus Canteen,food,fast_food,26.5617802,88.0862199,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4631721490
osm:node:9801576644,Mechi Jaskelo Restaurant and Bar,,,food,restaurant,26.6520513,88.1603569,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9801576644
osm:way:527714585,Medina restaurant মদিনা রেস্তোরা,,,food,restaurant,22.7773072,91.571368,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/527714585
osm:node:12850756095,"Meem Hotel And Restaurant, Restaurant",,,food,restaurant,24.4646749,89.533615,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12850756095
osm:node:13511687415,Meems,,,food,restaurant,26.1661656,91.7670409,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13511687415
osm:node:11915100485,Meena Sweets,,,food,cafe,23.7482112,90.4266886,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11915100485
osm:node:12578739008,"Megh Balika Restaurant And Park, Restaurant,",,,food,restaurant,23.9087154,89.8765203,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12578739008
osm:way:1340477513,Megha Food Village,মেঘা ফুড ভিলেজ,,food,restaurant,23.3154446,89.9969422,,,+8801712399821,,,,OpenStreetMap,https://www.openstreetmap.org/way/1340477513
osm:node:5248384193,Meghna Bakery মেঘনা বেকারি,,,food,restaurant,23.8476893,90.2565266,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5248384193
osm:way:531934541,Meghna Bank Limited,,Meghna Bank Limited,food,restaurant,22.4412327,91.9087202,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/531934541
osm:node:5179616824,Meghna Fast-food And Restrudent,,,food,fast_food,22.778545,89.5806481,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5179616824
osm:node:9812378414,Meghna Food,,,food,fast_food,23.7739527,90.3654105,,,,,Mo-Su 06:00-23:00,,OpenStreetMap,https://www.openstreetmap.org/node/9812378414
osm:way:526358928,Meghna Village Highway Café মেঘনা ভিলেজ হাইওয়ে কফি হউজ ও চা,,,food,restaurant,23.5926278,90.6289402,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/526358928
osm:way:517832501,"Megla Cooling Corner, Dhaka - Chittagong Hwy, Sonaichhari, Chattogram",,,food,cafe,22.4979284,91.7152136,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/517832501
osm:node:7817068942,Mehedi Restaurant,,,food,restaurant,24.366798,88.618517,,"Sadhur More, Boalia",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7817068942
osm:node:10771694418,Mehek Biriyani,,,food,food_court,23.7641016,90.4290135,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/10771694418
osm:node:10001134879,Meher Cafe,,,food,restaurant,23.760547,90.4300942,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/10001134879
osm:way:527421540,Meheraj Kabab House,,,food,restaurant,23.020129,91.3693813,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/527421540
osm:node:5179660257,"Mejban bari, Khulna",,,food,restaurant,22.7995175,89.5353601,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5179660257
osm:node:12885970101,Mejbani Adda,,Mejbani Adda,food,restaurant,23.756628,90.3641888,,Kazi Nazrul Islam Road,+880 1701-811269,,Mo-Su 11:00-23:00,,OpenStreetMap,https://www.openstreetmap.org/node/12885970101
osm:node:4545308550,Melange Coffee N Conversation,,,food,restaurant,22.3624434,91.8214989,,CDA Avenue,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4545308550
osm:node:11264617761,Melbourne Cafe,,,food,cafe,22.5858469,88.4053261,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11264617761
osm:node:4660544491,Melbourne Chinese Restaurant,,Melbourne Chinese Restaurant,food,restaurant,23.7879956,90.3770364,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4660544491
osm:node:6992057285,Mellow Mood Cafe,,,food,cafe,25.5707706,91.8943481,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6992057285
osm:node:5158247934,Melon Store তরমুজ স্টোর,,,food,restaurant,22.8921751,91.6743022,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5158247934
osm:node:11940142666,Menisha Chinese,,,food,restaurant,23.751517,90.4230058,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11940142666
osm:node:5235854227,Meraki,,Meraki,food,restaurant,23.8004787,90.4124748,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5235854227
osm:node:1848610425,Meridian,,,food,restaurant,22.3598792,91.8219995,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/1848610425
osm:node:6959481322,Merin's Restaurant,,,food,restaurant,25.5829094,91.889945,,St Peter & Paul Road,,,Mo-Su 11:00-21:00,,OpenStreetMap,https://www.openstreetmap.org/node/6959481322
osm:node:2496469199,Mermaid Cafe,,Mermaid Cafe,food,restaurant,21.4212032,91.9786061,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/2496469199
osm:node:8221409622,Mexipan Restaurant,,,food,restaurant,23.8367947,90.3765642,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/8221409622
osm:node:13186259288,Mezbaan Biriyani Restaurant & Caterer,,,food,restaurant,26.5235615,88.7196627,,,,,,no,OpenStreetMap,https://www.openstreetmap.org/node/13186259288
osm:node:12696626172,Mezban Biriyani Restaurant & Caterers,,,food,restaurant,26.5307704,88.7237494,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12696626172
osm:node:13186572101,Mezban biryani,,,food,restaurant,22.6199456,88.3944735,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13186572101
osm:node:5132378123,Mezban(মেজবান),,,food,restaurant,24.3646588,88.5998127,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5132378123
osm:node:9857350858,Mezzan Haile Aaiun,,,food,restaurant,22.3281201,91.8121676,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9857350858
osm:node:11977785648,Mezzan Haile Aiun,,,food,restaurant,23.7933434,90.403989,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11977785648
osm:node:11997217987,Mezzan Haile Ayun,,,food,restaurant,22.3595121,91.8359332,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11997217987
osm:node:11768370517,Michinga,,,food,restaurant,26.1916366,91.7536249,,Bhuban Road,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11768370517
osm:node:13506276162,Michinga,,,food,restaurant,26.1916393,91.7536833,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13506276162
osm:node:3007037254,Midnight Sun,,,food,restaurant,23.7331215,90.3850555,,,,,"Mo-Th,Sa-Su 10:00-22:00; Fr off",no,OpenStreetMap,https://www.openstreetmap.org/node/3007037254
osm:node:4528473167,Midnight Sun Restaurant,,,food,restaurant,23.7589388,90.3734018,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4528473167
osm:node:13895391565,Mili's Momo,,,food,fast_food,22.6308373,88.3790264,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13895391565
osm:node:7007551094,Milk tea stall,,,food,cafe,25.2016231,91.9155596,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7007551094
osm:node:11949343798,Milky Way,,,food,restaurant,23.7895876,90.3881023,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11949343798
osm:way:509860920,Millennium Pizza 🍕 মিলেনিয়াম পিজা 🍕,,,food,restaurant,23.6262232,90.4978656,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/509860920
osm:node:13919680190,Millionaire Chaiwala,,,food,cafe,22.6304622,88.3802334,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13919680190
osm:node:9801966686,Mimiya Fast Food,,,food,fast_food,23.7677134,90.4232152,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9801966686
osm:node:6128020897,Minar Restaurant and Birani House,,,food,restaurant,22.2611374,91.8289246,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6128020897
osm:node:11972192169,Mint leaf restaurant,,,food,restaurant,26.3523891,92.6885213,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11972192169
osm:node:7247509985,Minu Dim Chap,,Minu Dim Chap,food,restaurant,23.8118285,90.3697939,,Line 10,,,"PH,Mo-Su 08:00-10:00",no,OpenStreetMap,https://www.openstreetmap.org/node/7247509985
osm:node:9685814484,Minu Dim Chap,,,food,restaurant,23.8118544,90.3697696,,,,,,no,OpenStreetMap,https://www.openstreetmap.org/node/9685814484
osm:node:11824730548,Minu's Kitchen,,,food,restaurant,23.7388798,90.3754682,,Satmasjid Road,01973286697,,12:00-20:00,no,OpenStreetMap,https://www.openstreetmap.org/node/11824730548
osm:node:4340907850,Mio Amore,মিও আমোরে,Mio Amore,food,fast_food,22.5130096,88.4051299,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4340907850
osm:node:6774997689,Mio Amore,,,food,fast_food,22.6810186,88.2953127,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6774997689
osm:node:10679850055,Mio Amore,,,food,fast_food,23.6432677,88.1271064,,Kachari Road,,,Mo-Su 10:00-22:00,,OpenStreetMap,https://www.openstreetmap.org/node/10679850055
osm:node:12196681537,Mio Amore,মিও আমোরে,Mio Amore,food,fast_food,22.5777742,88.4320244,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12196681537
osm:node:5124063105,Miraz Cafe মিরাজ ক্যাফে,,,food,cafe,24.3433895,89.0707359,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5124063105
osm:node:4716442224,Mirch Masala,,,food,restaurant,22.5232061,88.36471,,,,,,no,OpenStreetMap,https://www.openstreetmap.org/node/4716442224
osm:node:13506276200,Mirch Masala,,,food,cafe,26.1910112,91.7558785,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13506276200
osm:node:8148661377,Mirpur Shopping Center Food Court,,,food,restaurant,23.8046432,90.3633937,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/8148661377
osm:way:518230674,Misfalah Sweets & Bakery,,,food,restaurant,22.4419281,91.8201417,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/518230674
osm:node:9819255751,Mishran,,,food,restaurant,26.2599878,88.1873634,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9819255751
osm:way:510078717,Mishti Baree,,,food,restaurant,23.6252832,90.4986586,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/510078717
osm:way:529648690,Mishti Mohol Doi Ghor,,,food,restaurant,24.8416753,89.3473417,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/529648690
osm:way:528284691,Mishtikoli মিষ্টিকলি,,,food,restaurant,22.3685508,91.7774256,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/528284691
osm:node:7029295993,Mission Cafe,,,food,restaurant,22.5679992,88.355599,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7029295993
osm:node:5450195823,Mission Vegetarian Cafe,,,food,restaurant,22.5154121,88.3680977,,Raja Subosh Chandra Mallik Road,+91 33 6500 1122,,Mo-Su 09:00-21:00,no,OpenStreetMap,https://www.openstreetmap.org/node/5450195823
osm:node:5142318643,Misti Biponi,মিষ্টি বিপনী,Misti Biponi,food,restaurant,24.7314971,88.1690057,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5142318643
osm:way:529940658,Misti Mela মিষ্টি মেলা,,,food,restaurant,22.1917154,92.0455709,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/529940658
osm:node:11849282092,Misti Mukh,,,food,restaurant,26.1746767,91.7581436,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11849282092
osm:node:5158328273,Mistimukh Hotel & Restaurant,,Mistimukh Hotel & Restaurant,food,restaurant,25.1016921,89.029689,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5158328273
osm:node:8138589241,Mita's Kitchen,,,food,restaurant,23.8231611,90.367107,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/8138589241
osm:node:5203805723,Mitalee Restaurant,,,food,restaurant,25.8563491,88.358524,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5203805723
osm:way:539151202,Mitali Guest House মিতালী গেষ্ট হাউজ,,,food,restaurant,24.7444054,90.4084381,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/539151202
osm:node:5144773123,Mitali Hotel and Restaurant মিতালি হোটেল এন্ড রেস্টুরেন্ট,,,food,restaurant,24.8414294,89.3471961,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5144773123
osm:node:11915100486,Mithai,,,food,cafe,23.7482641,90.4266688,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11915100486
osm:node:11915100491,Mithai,,,food,cafe,23.7489696,90.4262585,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11915100491
osm:node:11932418803,Mithai,,,food,fast_food,23.8093952,90.3677912,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11932418803
osm:node:11932427955,Mithai,,,food,fast_food,23.8245251,90.3638648,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11932427955
osm:node:11937410299,Mithai,,,food,fast_food,23.8062092,90.3524883,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11937410299
osm:way:514091751,Mithai,,,food,restaurant,22.362516,91.7816264,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/514091751
osm:node:12285224731,"Mithai- Ashulia, Dessert shop",,,food,restaurant,23.8977212,90.3311414,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12285224731
osm:node:11801291324,"Mithali Hotel & Restaurant, Nazimuddin Rd, Dhaka",,,food,restaurant,23.7235932,90.4004148,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11801291324
osm:node:9812651641,Mithamon Hotel and Restaurant,,,food,restaurant,23.8503828,90.3875578,,"Sultan Market, Bawnia",,,,,OpenStreetMap,https://www.openstreetmap.org/node/9812651641
osm:node:11949549833,Mithila Food,,,food,restaurant,23.790459,90.3879539,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11949549833
osm:node:13023099259,Mitra Cafe,,,food,restaurant,22.6194826,88.3918249,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13023099259
osm:node:13321791748,Mitra Hotel,,,food,restaurant,26.5367658,88.6480634,,,,,,no,OpenStreetMap,https://www.openstreetmap.org/node/13321791748
osm:node:5119083245,Mitu Cafe মিতু ক্যাফে,,,food,cafe,24.0961397,90.1189228,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5119083245
osm:node:5468942437,Mix Food,,,food,restaurant,23.7399494,90.4104085,,"Shantinagar Road,",+8801711956242,,10:00-22:00,,OpenStreetMap,https://www.openstreetmap.org/node/5468942437
osm:node:11949334868,Miyaji Fast Food,,,food,fast_food,23.7884103,90.388296,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11949334868
osm:node:10946035856,Mizan Biriyani House,,,food,restaurant,23.7239999,90.4001499,,Chankharpul Road,,,,,OpenStreetMap,https://www.openstreetmap.org/node/10946035856
osm:way:591525764,Mizan Garden,,,food,restaurant,23.9266347,90.2679735,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/591525764
osm:node:13063303462,Mizan Hotel And Restaurant,,,food,restaurant,25.7219495,89.242492,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13063303462
osm:node:5227700982,Mizan Mistanno Vandar,,,food,restaurant,25.5454403,88.837011,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5227700982
osm:node:5158343182,Moaj,,Moaj,food,cafe,25.1030913,89.0251612,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5158343182
osm:node:7059574504,Mocambo,,,food,restaurant,22.5532467,88.3531768,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7059574504
osm:node:3052452455,Mocha,,,food,cafe,26.1613281,91.7739445,,G.S. Road,,,,,OpenStreetMap,https://www.openstreetmap.org/node/3052452455
osm:node:11942153791,Mocha Bean,,,food,cafe,26.1438618,91.6439233,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11942153791
osm:node:10963269091,Model Driver Hotel & Restaurant.,,,food,restaurant,22.841283,91.5472838,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/10963269091
osm:node:5126249021,Modern Hotel আধুনিক হোটেল,,,food,restaurant,24.409259,88.9663987,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5126249021
osm:node:5158347049,Modhu Mela মধু মেলা,,,food,restaurant,22.8950126,91.5346011,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5158347049
osm:node:7292502553,Modhu Milon Restaurant and Party Center,,,food,restaurant,23.7869873,90.4256375,,Progoti Sarani,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7292502553
osm:node:9807045173,Modhubon,,,food,fast_food,24.9131203,91.8231964,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9807045173
osm:way:531610865,Modhubon,,,food,fast_food,24.8839305,91.8638697,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/531610865
osm:way:531935690,Modhubon,,,food,restaurant,22.4412934,91.9085684,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/531935690
osm:node:2761597347,Modhubon Sweets,,,food,fast_food,23.759547,90.4181278,,Rampura DIT Rd,,,09:00-22:00,,OpenStreetMap,https://www.openstreetmap.org/node/2761597347
osm:node:5158336238,Modhumita Sweetmits,,Modhumita Sweetmits,food,restaurant,25.1030743,89.0261285,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5158336238
osm:node:5146825039,Modhumokh Sweets মধুমুখ সুইটস্,,,food,restaurant,22.1032747,92.0741996,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5146825039
osm:node:10901213992,Modhumoti hotel&resturent,,,food,restaurant,24.5541193,89.1949441,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/10901213992
osm:node:9522884435,Modina Biryani House,,,food,restaurant,23.7203006,90.4060243,,Alauddin Road,,,Mo-Su 11:00-04:00,,OpenStreetMap,https://www.openstreetmap.org/node/9522884435
osm:node:5190370265,Modina Food Corner -MFC,,,food,restaurant,25.1340592,89.3888652,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5190370265
osm:node:9806569749,Modina Hotel,,,food,restaurant,23.8480487,90.3878034,,"Matbor Bari, Bawnia Main Road",,,,,OpenStreetMap,https://www.openstreetmap.org/node/9806569749
osm:node:7430124087,Modina Restora,,,food,restaurant,23.8505655,90.4090466,Dhaka,"Bimanbandar Gol Chattar, Bimanbandar",,,,,OpenStreetMap,https://www.openstreetmap.org/node/7430124087
osm:way:533532025,Modina Store,,,food,cafe,24.0333568,90.8304912,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/533532025
osm:node:5162780895,Modina hotel,,,food,restaurant,22.4411175,91.9088657,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5162780895
osm:node:11759907167,"Modon Mohon Dodhi Ghor, Jubilee Rd, Chattogram",,,food,restaurant,22.3401113,91.8282731,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11759907167
osm:node:5153261506,Modubon Sweets মধুবন সুইটস্,,,food,restaurant,22.3945103,91.8208697,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5153261506
osm:node:5169243925,Moghal Biryani,,Moghal Biryani,food,restaurant,22.5528511,88.3627796,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5169243925
osm:node:2331560069,Mogol Party Centre,,,food,restaurant,23.8243719,90.364526,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/2331560069
osm:node:9810691748,Moha prosad,,,food,fast_food,23.8459978,90.2446682,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9810691748
